comment,rating
i have autoimmune disease in the eyes and joints and it did not help,1
"I frequently suffer pain from a herniated cervical disc and accompanying nerve root inflammation. This is first time using this drug and it's just day 4 of 6. Dosing 20 mg. 3 tabs, 3, 2, 2, 1, and 1 last and final tab/day etc.. It's worked better than anything. In truth when I have these very painful, almost debilitating pain flair ups only narcotic helps and that does get rid of the iflammation.  This time around we tried Prednisone and it worked in just over 24 hours. Even though this was in conjuction with Hydrocodone I know it worked because of much diminished inflammation and a return of strength and function in my left arm and shoulder.  Side effects - ate like a horse.  Unusual amount of energy and enthusiam for house cleaning, laundry, exercise.  Dose: 20mg - 3 tabs for 2 days, stepping down to 2 tabs for two days then one and one.  I've suffred from the iflammation and bouts of pain for years - tried everything and this is the first time I have seen results like this. As far as I am concerned they can keep me on it.",5
"I have mixed feelings about this medication. I was in the hospital just recently when my intestines were swollen shut due to Crohn's disease. They started me on an IV version of it which helped a lot. Now I am on the pill version. I have trouble gaining weight, so this will be a godsend for me, as it has been in the past when i have taken it. The only real problem i have is the taste. I have to plop it on the back of my tongue then chug the heck out of a drink so the taste doesnt permeate thorughout my entire mouth. Thats what makes it hard for me to use, that darn taste is horrible.",5
"First side effects - extreme sense of well being, all pain gone. It was a miracle.",5
It works for me. There aren't any side effect.,5
"I spend a lot of time in the country where my dog romps in poison oak.  I usually am able to avoid it by using anti-poison oak soap and washing the dog.  I moved some wood and inadvertently rubbed my face which lead to terrible swelling, itching, etc., around my eye.  Prednisone provided IMMEDIATE relief.  I have been filling very energetic but a little jumpy.  My arthritis isn't troubling me, so there are pleasant side-effects.  I am interested to see how I feel after I'm done with the predniszone.  ",5
"I had to take this every 2 hours for an corneal ulcer, however it made me so sick I could barely make it to the next dose.",2
"Doc perscribed this to kick start my allergy related asthma which morphed into acute bronchitis/pnuemochitis.  Started with a shot in her office then the six day pack of six pills first day, 5 second day, 4 the fourth day..etc..  Sleepless night and achey joints-only 3 hours of sleep last night.  However, I feel a LOT better and I'm only on it six days, so heck, I guess I can live with some side effects to breath again!  Also took a breathing treatment and have inhaler..so something is working here.  Keep healthy snacks around, this does increase appitite, but soon goes back to normal when you get off the drug. Was on this about six years ago for same issue, was successful then as well.  Just weigh the pros and cons, I need to breath without pain and this helps.  I'll live with some side effects for six days to get my breathing under control.",4
THUS FAR IM PHASING UP TO (03) 20mg tablets daily .5 tablet per week increase.   ,4
I had huge blisters on my legs. turns out I had an allergic reaction to poison ivy and my doctor gave me prednisone. It worked great and quickly got rid of the blisters. But about a week after both my legs and both my arms broke out into a very itchy rash all over. Also while taking the medicine I was jittery and I felt I couldn't control what came out of my mouth.,5
Terrible drug.Does anyone know how long it stays in your system?,1
"High dosage prescribed for non-specificic intersititial lung disease- started 3/4 on 60 mg daily for 2 wks, then 40mg for 6 wks, 30 for 2 wks and now 20 mg.Suffered every side effect - gained 25 lbs, bloated, unable to sleep, dramatic increase in blood pressure, cholesteral,triglicerides & blood sugar-may need to start diabetes medication.Probable osteoporisis as well, ankle just broke last week and am now in a walking cast for at least a month.  I will never take this medication again and I will insist the Dr wean me off it as quickly as possible.  This is a ""cure"" that can kill you.  Horrible stuff!!",2
"I am taking prednisone for the reduction of swelling due to vasculitis in my lower legs.  I have been on very large doses from 100 mgs. daily and even have received larger doses when taking it along with chemo as part of the pre medicine.  I received doses of 1000 mgs. I am now down to replacement values which is 5 mg.  It has done what they said it would due and helped me in replacing what my body doesn't now.  Although, the side effects of the prednisone has been loss of bone density and especially tooth loss.  I have been advised to go easy on jumping or stepping off from steps or walls.    I have tried to find and have asked for a less harmful substitute many times.  Prednisone is the drug of choice by all doctors involved.  The main reasons I want off the prednisone is increased appetite and binge eating.  My weight gain has gone out of control.  I don't sleep though the night anymore and when I awaken, I'm in the fridge.  I have gained over 100 lbs from prednisone.",4
"I was prescribed this for my Eczema and Psoriasis for the first time about two years ago. Since then I've had to go back on small rounds of it several times. Although it is the only thing that's ever totally cleared up my skin, it also results in weight gain every time I've used it, as well as odd mood swings and even panic attacks. Once you're off the medication you're actually more susceptible to histamines. So, if you end the round of medication and are immediate exposed to something to aggravate your skin (for me, wet or humid weather for the most part) then any progress you made on the medication is totally reversed. For me this is what usually happens. Now I only refill my prescription for this if my skin has either gotten unbearable or if I have an event I need my skin clear for.  Overall, I really hate being on this medicine. However, it is still the only thing I've found to completely clear my skin.",5
"Losing hair, is this one of the side effects of oral prednisone?",4
sleeeplessness,5
makes me feel worse than the crohns but i know it is useful because it has reversed many flare ups,4
"I do not like taking this medication because i feel worse when i finish the amount i'm  taking, I know it is a good medication I'm taking it for bronchitis and alergy, ",1
Ihave black patchs on my arms I was told it was from taken the pill.,5
"I am writing this while sitting in the wheelchair that prednisone put me into ten years ago after multiple years of mega-dosing for lupus. Back then it was the new 'wonder drug'. They didn't tell me me about avascular necrosis (it kills off the blood vessels in the femur,causing the femur head to snap off.) until it happened. That was the first time I had ever heard of it. A jagged dead bone rolling around in the groin is a Level 1000 pain.  Now I am reduced to roaming the medical landscape in search of a doctor with enough compassion to give me adequate pain management. I'm still looking. Informed choice re: the risks of ""better living thru chemistry"" is our right. A simple brochure would do the job. If you're considering removing my input because it discloses a negative truth about one of medicine's sacred cows, shame on you. Literally hundred of thousands of people have had this unspeakable burden added to the suffering that they and their loved ones are already going through. ""There,but for the grace of God, go you and I.""",2
Female 40 taking it for 15yrs have experienced every side effect mentioned.I have now pseudotumorcerbri. Every time my doasage goes above 20mg.a day it causes cranial fluid to build up. This drug sucks.,3
"10mg along with anti-viral seemed to work on the paralysis. I became anxious, energetic and really liked the feeling from the neck down. From the neck up, I was confused, spacy and felt pressure in my eyes. None of the negatives outweighed the positives though and now I have reduced the dosage to 5mg and will report back. ",5
"I have perennial allergic rhinitis in which I have injections day of each week. Sometimes, the dosage is too strong which causes fatigue, sinus headaches, chills, fever that no over the counter medicine gave me relief. This medicine provides relief and burst of energy. I am very satified with this medicine because it works for me.",5
husband is taking this and has helped swelling in the neck area.  His cancer has spread from the prostate.,5
"Have had chronic cough, so far this med seems to have relieved it a bit but am not sure it it's the med. or just time ...",3
This was my first time using it for an allergic reaction to poison ivy...In 7 days I gained 7 pounds and after the last pills (40mg for ten days)i developed a rash and hives. I have now developed a rash and hives and cannot stop the itching,3
no more itch when I take this med..Skin bruses very easy though,5
bad headaches,5
"first month 3 5mg per day 2nd month 2 5mg a day, now down to 1 5mg a day. its working for me. the question is how long can an individuale continue to take this drug.",5
Take care of problem but has bas side effects.,4
"I am on 40mgs prednisone daily for acute chrohns disease. The medicine makes me cranky, I cannot sleep at night. I get very itchy skin and am very shaky all the time. I suffer from anxiety disorder and this seems to make those symptoms worse.",3
"In 2001 I had ITP,the spleen was eating my white count. Ask your doctor for Ativan to help with skittsy feelings and confusion. I was given 160 mgs per day for 2 months to try to trick my spleen into returning to normal. ITP is a juvenile disease of unknown cause, and I was 51 . It didnot work and I had my spleen removed. I lost about 6 weeks of time. I was told by my family that I would move things around and then I would not know where they were when I needed them. I was working for the phone comp. and would wander around around and cry at the office. My face got very round and I gained 40lbs. It was a horriable experience. I did have to take the drug again last year for an upper respatory infection, but was only on it for 10 days at a low dose and it worked. Prednizone can be very effective if taken for a short time in a low dose.",1
"Electric like temple strikes began within a few months after 2 consecutive 30 day Bactrim DS treatments for recurring prostatitis and cystitis.  Gradually the strikesbecame disabling with pain intensity and frequency when prednisone Rx'd consume after pain strikes.  Later, thearpy consume 5 mg AM when temple strikes gradually became severely disabling accompanied with TMJ dysfunction, paralyzed tongue, jaw and larynx with left eye blindness when MD tried to refer for psychiatric exam was rejected whem MD administered ACTH exam confirmed Addison's Disease when prednisone increased to 20 mg. AM and 10 mg PM.  When gradually, cognitive impairments, mood swings,  confusion, tiredness, irrational behavior existed for months without needed rest or sleep.  Local MDs services  terminated as syncopy events made normal existence hazardous. Obtained Mayo Clinic Endocrinologists identified as 2nd Adrenal Insufficiency Rx'd to terminate flornif 1 mg and gradually terminate prednisone, now 16 months later at 1 Mg Predbisone every AM.  Experiencing slow return of cognitive skills but prevailing physical exhaustion was markedly improved after implanted pacemaker followed with 2 stints.  One year later an IPMN diagnosed in head of pancreas. Physical exhaustion and tiredness continues, normally, I can and often sleep 12 to 18 hours daily. Recurring GERD and abdominal pains with loose stools prevail 7-24.  ",2
"I have taken this on and off for the past 20 years - for moderate UC flare ups. Even at high doses - 60 mg for a month - then 40 for a month - then 20 mg for a month - then 10 mg for a month - I have had little if any side effect issues.  Stay hydrated, eat alot of fresh fruit. It has always worked for me. ",4
all i say is it works and i call it my wonder pill.,5
I have been given this drug on several occasions under different names and it usually makes me feel like I am having hot flashes and then there is a red rash that appears on my face. My plan now is to put it on the list of medications I am allergic too!!,3
I still do have flare ups but manageable,5
swelling  of foot,4
will this drug raise blood pressure?,4
this medication has a lot of side effects It makes me super hungry all the time. I have gained a lot of weight. I have to take it early in the day (I take 60mgs daily) because otherwise I will not be able to sleep. It makes me feel confused and I am forgetting a lot of things. ,3
"It did clear up my pneumonia and asthma very well, but the side effects were bad. I gained weight and went into a deep depression.",5
"I have Sarcoidosis and have been on prednisone for a month now.  It is helping to heal my lungs, but I am so tired all the time.  It makes me feel weak and spacy. Hope I can get off and go on with my life.  ",3
back spasms; Best thing I used yet.,5
I started taking this medicine when i was only 2 years old im 23 now ive been off of it for 3.  This is the only medicine that ever worked to cure my kidney disease i had the wieght gain and some of the other side effects.  But this medicine kept me alive.  Its a cure all kill all but id rather be fat and alive then skinny and dead anyday and i have to thank this medicine for it,5
Had a case of gout in the big toe took the pill and almost immediately I felt a lot better,5
Devil's drug-controls the symptoms but plays with the head. I am given to bouts of irritablity and anger. Increase in appetite.,5
it stop my consistent coughing due to Bronchial Asthma,5
This damn drug made me fat. Never will I ever use again.,3
just started having double vision!,3
Diagnosed with recurring idiophatic plueral pericarditis.  I take it when I notice inflammation of the area around lungs or heart.  It's a life saver that's kept me out of the hospital.,5
I took this for PMR and my Dr. said there would be no side effects if I stayed below 10 MG.  I am taking 7 and the only side effect is weight gain.  It disturbed my sleep at first but then I started taking it at dinner time instead of bedtime and I sleep like a baby.,5
"I was took Prednisone for three months (two 2-week courses and a low maintenance dose for two months) and saw absolutely no improvement from this drug. My doctors were convinced that it was helping and wanted me to say on it, but I had no pain relief. I assume it just must have something to do with my body chemistry - some drugs work well for certain people.  I decided to wean myself off this drug after learning of all of the side effects combined with the fact that it just did not help. It took me about three weeks of slowly decreasing the dosage to get off the drug completely.  I experienced headaches and fatigue during this time.   I'm glad that this drug really helps some people, but it just didn't work for me. Fear of the side effects combined with it's ineffectiveness will keep me from using this again. I'll stick with Advil - it works much better for me.",1
"Prednisone works well for my syptoms, but my nuerologist doesnt like to prescribe it for me because of side effects. I dont care about future side effects,i want to feel better NOW!!! What can i say to him? HELP   ",5
"This clears up my bronchial spasms so quickly and as a bonus, it clears up my eczema! I have asked my doctor to prescribe it regularly for my skin condition and he says there are too many side effects. too bad. It is a wonder drug.",5
Within a few days my airways have cleared up. ,5
"The doctor prescribed this for my bronchitis and sinus infection.  It relieved my symptoms but it raised my heart rate, gave me anxiety attacks and gave me hot flashes.  He prescribed me 3 (20mg per pill) pills for 3 days then decreasing from there.  Only one dose and I was freaking out.  I did not take another dose.",4
"I was treated for an allergic reaction to an antihistamine, and inderal. Was given prednisone, allergic reaction gone. I'm now more hypersensitive to almost everything I ever used (ie. chap stick, makeup, lots of different food). I feel as though I'm going to have the same reaction that I had to the antihistamine, and inderal. My reaction consisted of shortness of breath. I'm at a loss as to what's going on with me. The doctors do not know what's wrong with me.",1
"Took 2 pills a day for 5 days to treat bronchitis and sinus infection. Worked well for bronchitis, little effect on sinus problem.  Very sensitive to steriods in medicine.  Insomnia, anxiety and panic attacks for more than 2 weeks.  Seems to be easing now.",4
Polymyalgia Rheumatica treatment,5
works great,5
It works well for my COPD.,5
"pain in joints, swelling in joints",2
I DO NOT LIKE TAKING THIS FOR MOORE THAN THREE WEEKS,2
"My itching stopped first day on this,",5
as soon as I started this med it was as if I never had the stiffness and pain to begin with.,5
"works well for swelling due to gout. now that i have been diagnosed with diabetes I cannot use,but it is the only medicine that works",5
"Put on prednisone for bronchitis. Worked great, very happy with results! No side effects except increased hunger(not a big deal-oreos cured my side effect haha).",4
"I recently experienced pain in both of my hips that I never had before.  I have used prednisone in the past without this problem, but my Dr. recommended that I stop using it.",5
"    Initially, the first month, the pain in my head and muscles went away and my strength was restored, but my SED numbers never went down.  This is my 9th month, dose reduced, all symptoms returned fully.",2
"Left a review on 3/17/2010, another effect this medication has is weight gain and getting rid of that weight gain has been very difficult. I am one who exercises 4 times a week 3 hours at a time and I have had a difficult time getting rid of the weight. Think twice before taking this medication. I know I will.",4
Its actually my mom that has used thisd rug for a very long time. I think everyone should know that long term use of Prednisone. Takes away your immune system!!! We didnt know this until yesterday when the docs told us she has soooo may infections and that she has 3 months to live!!!!!!!!!!!!!,2
"The drops allow my eye to be more comfortable. It was VERY swollen until I started the prednizone and drops. Now I can open the eye without a problem. I am able to chew my food now, after just one week on medication.",3
"High dose for an extented time more than 6 months, every time the tapper starts and gets down to about 20mg a day i get phenmonia again",3
A couple side effects include increased appetite and sleeplessness.  Otherwise it cleared up a severe case of poison ivy quickly!!,4
"my mother has been taking this medication along with zoloft. she has mentioned to me, which ill summerize with loss of connection with realiaty sudden and intense confusion , irregular heart beat at times. trouble breathing at times, extreme tiredness and trouble sleeping. numb and or burning feelings in hands arms legs and feet. im verry concerned and did some research online about the two meds. and discovered that these symptoms are listed under the severe and rare side effects. i also read that it shouldnt be taken with zoloft. my mom complains ab terrable headachs now when taking zoloft. now she has decided to suddenly stop taking both meds. am verry frightend about what could happen. can any one help me out . i dont know where to stat",3
"Works well and fast + its cheap.Lots of side effects(e.g.hunger,hot flashes,night sweets,rage)  Taking 40mg a day for 2 wks the taper off.Been off and on for 3yrs.",5
"I was diagnosed with COPD-Asthma,Allergies & Chronic Bronchitis over a year ago.Yes, a wall fell on me. I was frightened when my Physcian told me I had a major exasperation and it would probably take 6 months to clear. I took prednisone 60 mg for five months before I could step down and yes, I experienced many of the side effects expressed by others and the emotional ups and downs. However,I accept that prednisone was the principal medication at the onset of my condition (along with other meds I will take for the rest of my life, including the 5 yr allergy shots)for my condition.While the experience (side effects) were unpleasant I beleive that we should look on the positive side-Prednisone was effective. That's what is important.    ",5
Tinnitus (ringing in the ears),4
"I did not have much of a choice - take this drug or go blind or have a stroke.  The side effects are horrendus.  My blood pressure went from normal to 204/97.  Had to get on blood pressure medidcation on the spot!  Muscle weakness, mood swings, sore on the roof of mouth, cold sores, poor appetite - then increased appetitie.  Cannot wait to get off this drug!  I am tapering off now.  I have never been so miserable in my entire life!!!",4
I have COPD and asthma I have taken this drug many times in the last 10 years but this time I'm om 20mg and my Doctor gave me 12 refills in the last 3 months I have gained 30 pounds and I'm swelling up all over my body I get no sleep and my kids tell me I'm impossible to live with because of the mood swings as soon as I see my VA Doctor I will get off this terrible drug ,3
"I hate to have to use this drug. It effects my taste, causes me to be depressed causes problems with my tongue, makes it feel like it has been burned.",5
"After taking the drug for four days I was admitted to the hospital with severe stomach pain and bleeding, the drug had started to help the skin condition but the side effects were terrible.",2
"I cannot sleep, think clearly, and overeat now.  I am extremely dizzy sometimes to the point I cannot function or remember very much.  This drug is terrible.",1
"I take this medicine for COPD. My normanl doseage is 20mg every other day. However when I have an attack (can""t breathe) I increase the dosage to 40mg a day gradually getting back to my 20mg every other day. I have had no side affects.",4
"I am extremly bloated,full,extreme vaginal dryness,sometims hard time breathing",3
"tasted very bitter,caused rash,fever,nausea&vomiting",2
makes me a little jittery & sometimes queasy,4
Constant headache- but can breathe easier.,3
i have copd and emphysema this help bild  my lungs and break up and remove flame so i can breath easy.,5
"Taking medication for a muscle spasam and pinched nerves in the spine. This medication is doing what it is supposed to do. Here is a glitch. I received 65 (generic) pills to be taken initially two days of 10 pills (5mg each) then 9, 8,etc.  I know this will sound quite stupid but in the end I am 5 pills short which means I have done two things, The first took extra somewhere along the past five days even though I can count and the second failed to take another required (identical size, shape) medication due to the mixup. When this medication is prescribed especially for the elderly patient carefully pillbox and/or plastic bag the doses to avoid mixups in medication. This was NOT pharmacy error because I counted the pills before taking .   ",3
DRUG MADE MY FIBROMYALGIA WORSE,1
it is not good for me.,1
"I had a mild sinus infection for which I was taking an antibiotic a day before I had to fly to Paris from Houston I noticed a disconfort that as the hours went by became almost unbearable by the time I got to my destination.  The next day my face was swollen and in pain I went to a doctor and gave me a stronger antibiotic but the pain did not go away. By night time I could not stop crying and my face kept getting more inflamated. A nurse from the USA recomended for me to get on Steroids and gave me the name Prednisone, at first the pharmacist did not want to give it to me without a prescription but we asked her to call the doctor that had seen me earlier.  She gave me the steroids and in about five minutes later the pain was completely gone.  I was still swollen but with no pain whatsoever.",5
For treatment of Fibromyalgia Works wonders. Second time use and NO side effects. PTL,5
"I have crohns, and after trying multiple,multiple different medications with no relief, i have to come back begging my doctor for prednisone because it's the only thing so far that gives me relief from the unrelenting bowel incontinence.",4
a lot of side affecets,2
"Started 5mg 1x per day in February 2010. Breathing was easier but have gained 24 lbs to-date. I can only stop for 1 or 2 days in a row otherwise I start to suffocate again. Very moody, Little sleep 4-5 hrs a night but it's better that feeling like every breath is my last!",5
"I've been on this prescription for three days now for an allergic reaction to latex paint that left me with horribly itchy hives(although my Dr. thought it could have been flees; she was treating me for the allergy first.)  Three days later my hives are almost completely gone and I'm starting to feel like a human being again--Plus it's getting rid of my bronchitis!  I keep checking my dog for flees and he's clean, I'm still going to treat him because it's that time.  The side effects however have been a little troublesome.  Sleepless nights, jitters, HORRIBLE mood swings (and my sister is NOT a patient person to live with), flashing between extreme cold but mild hot spells (which is different from what other people have reported but I can only assume it's because I'm anemic), and a bad case of the munchies.  Overall the benefits far outway the side effects.",5
"I took this medicine for lower back pain. After a few days it did seem to help a little. However, i would not recomend this because it did not do much to relieve the pain. ",2
It was very hard swallowing before and the medication helped me to swallow and it really help .,5
"Ended up with a Viral infection and had to take this drug. Severe headaches, weight gain, maybe 3 hours sleep a night, my heart was racing. Severe weight gain all over ecpecially in the face. Depression, no energy, increased and decreased appetite. Not a good drug cannot wait to get off of it.",3
"ASthma and COPD I use daily and have been for over a year, it has been very effective.",5
This medication has affected my taste buds. Everything taste sickingly sweet.  My question is why.  [email protected],5
"Started off on high doses and tapered down.  Been taking prednisone for several years now and will have to take all my life.  I have had every side effect, gained 67# in 2 weeks, panic attacks, painful skin, acne, hair growth, retinopathy, you name it.  However it saved my life, and there really isnt anything else to take. (I was doing fertility treatments during disease onset).  Without it my liver will flare up again and I could die.  I have plenty of mixed emotions about this drug.  Just think long and hard before starting and ask questions, alot of questions",5
"Taking for asthma reaction/persistent cough due to H1N1 and subsequent infection causing asthma flare up. Three days into 7 day treatment (6 pill 2x day for 2 days, then descending). First day it lessened severe dry cough but now seems to aggravate it as day goes on.  Have found that night dose is causing nausea and have thrown up a couple of times within a few hours of dose.  Also have developed a facial rash (looks ""mottled"" as if blood vessels broken)on my forehead and eyelids. Of course, hot flashes and cheeks are bright red as well.  Is the facial ""mottling"" a normal reaction with this med???",3
Made me very worried and anxious while on this treatment. ,3
Be very careful taking this medicince with aspirin.  My 73 yr old father died suddenly last week due to a GI/stomach bleed. He was also taking an anti-inflammatory for his back and apparently all 3 can cause stomach bleeding.  The doctor knew my dad was taking aspirin but did not tell him to stop taking it for some reason.  He also should have probably been prescribed nexium or prilosec to help protect his stomach.  So be careful...I would hate to see this happen to someone else!,1
prescribed without a valid diagnosis,4
My four year old has been on it several times (only 3-5 days at a time) over the last 2.5 yrs. for severe allergies and it has worked wonderful cleared up everything in a matter of a day or two...the only thing that's really hard are the uncontrolable mood swings lots of tears for no apparent reason also it tastes pretty bad so I have the pharmacy flavor it with bubble gum flavor that works great for her!!!,5
"I was prescribed 60 mg for 2 weeks, 40 for 3 days, 110 for 3 days and 5 for 3 days - to treat a sudden hearing loss - the hearing loss is not improved and the side effects are awful.  I have not gotten more than 4 hours sleep a night since starting and still have 4 days to go.  Not to mentions the mood swings.  I will never take a steroid again!",1
"Received a shot for hives then took 3 20mg tablets for 3 days, then gradually off in 6 more days...i didn't like the way i felt, jittery, like amphetamines, glad to be coming off of it..can't imagine someone that takes a lot of this",5
"several months of acute pain and put in hospital twice i was prescribe Prednisone i am now able to wake up in the morning and have no pain and do my daily work i started on 40 mg a day and decreasing over a period of time my only concern is when i come of the drug that i will not have another attack,but would definatly recemend the drug,no side effects noted at this stage.",5
"HATE THE SIDE EFFECTS...NIGHT SWEATS, 8 POUND GAIN IN THREE DAYS, MUSCLE CRAMPS IN CALFS AND FEET, MOODINESS...BEEN ON FOR A MONTH, STARTED THREE TIMES A DAY, NOW TWO TIMES A DAY FOR ANOTHER MONTH....",4
It works at some times of the year and not so well at other times of the year.,4
"I broke out in Hives due to an Allergic reaction. I was prescribed a 7day 50mg of Prednigsone. No Tapering was EVER mentioned and I asked plenty of question to the doctor and the pharmacist who both indicated this was a high dose but never mentioned side affects of stopping cold turkey. I'm floored by that as I look on the web and see so many Mg by Mg step down pescriptions given. I even called the nurse hot line at that same hospital to ask if I should tapper off. First she said of course I told her my symptoms where gone and I discovered the allergin and was no longer in contact with it so I'd like to taper off this asap. She put me on hold and came back to say its ok to stop cold turkey when youre on it for a short time like mine 7 days, really 8days if you include one taken at hospital. She also said I can't tell you it's ok to stop taking the drug after four days. I said I'm not asking that I'm asking what are the side effects of stopping cold turkey even after the prescribed 7 days she read me a list of side effects if I where stopping after having been on it for a prolonged period and told me I may just have some nausa from stopping after 7or 8days of 50 Mg. This doesn't seem right to me especially because she tried to tell me earlier maybe the doctors didn't think to tapper me off because (50mg) was a small dose. I called her on that lie and she put me on hold and changed her story. Kinda scary. I thank God for the internet and for everyones experiences that inform our own. I'll call my sister a 20 yr nurse now for advice but I think I'll tapper any way to be safe. I'm dancer and the muscle and bone problems that can arise from this drug are way to scary and could end my career. ",4
terrible side effects very bad taste  .the doseage should be in one pill not five as i'm taking,5
"I was prescribed this for treatment with Bell's Palsy..I am most always a very happy upbeat person, but this medication made me completely opposite.. very lightheaded, dizzy, just not feeling like myself at all, mood swings, iritable, headaches..thank goodness i finished my last dose two days ago but am still having horrible side effects hoping they will go away in a couple more days, im ready to feel like myself again",2
I have been having horrible headaches on this medication.,4
"I have taken prednisone many times for my asthma as well as bronchitis. It seems to work but the side effects always cause me to dread taking it. I have muscle pain in my legs, increased appetite, trouble sleeping and when I do sleep it is very lightly, trouble concentrating, only good side effect is increased energy but it also feels like nervousness.",4
"I was prescribed prednisone for severe temporal arteritis.  A large dosage given in the hospital after diagnosis and biopsy basically gave me my life back after 3 months.  I began with 40 mg. per day after release from the hospital and am down to 15 per day after a year and a half.  I hope to continue this decrease until I can quit the medication.  The only side effect I have experienced is cataracts which I have had successfully removed recently.  I owe my eye sight to a wonderful doctor who diagnosed this illness after 3 months of no diagnosis, multiple hospital stays, and multiple emergency room visits.  I am lucky to have my sight and my health.  ",5
I have asthma and this is the first time my doctor has ever prescribed this for me. I came down with sever lung infection with congestion in my lungs and nasal cavities. I took 50 mg the first day decreasing 10 mgs for the next 7 days. So far the only side effect has been severe night sweats the first night but my lungs/sinus improved almost immediately. I think I can deal with any side effects if I am only on it for 7 days. 24 hours later and so far so good.,5
"Initially, euphoria, significant decrease of abdominal and joint pain, high energy.  Sleeplessness became a recurrent problem, I usually need a sleep aid now.  Headache is constant after 4 weeks, sometimes severe. When I retire to bed, my heart pounds for several minutes.  I am more irritable than usual.  I have experienced significant dizziness accompanied by restlessness, inability to focus my activity.",5
"backache near rectum.  urinate every few minutes only a few drops and stomach  hurts, no appetite",3
I HAD A RASH ON MY NOSE  FOR  NINE MONTHS THAT WOULD NOT GO AWAY WITH RX TOPICAL TREATMENTS  ENT DR. PRESCRIBED PRED 5MG 8 X DAY FOR 5 DAYS THEN 4 FOR 2 DAYS THEN 1 FOR 2 DAYS .THIS AS WELL AS ORAL ANTIBIOTICS CLEARED THE RASH AND I HAD NO-NO- NO SIDE EFFECTS OF ANY KIND.  ,4
"i have/am experiencing every side effect there could be with having to take prednisone at these high levels (first 60mg down now to 20 mg per day) for the treatment of inflammation of my lungs. I know that Steroids in any form aren't good for you, especially taking then like this. Is there no alternative? ",3
"My son is on this for an upper respitory infection, and it seems to be working well taking down the swelling and helping him breathe better at night when he is sleeping.",4
It has done a really good job with my bood condition.,5
I have been taking this drug for one year now and other then taste i think it works great.It sure saved my life,5
"I really wish that this drug did not work.  I was on 40mg/day for 6 weeks, and it turned my digestive tract into one raw nerve.  I have been trying to wean from this drug for almost 2 years, but symptoms return at some point in the process. Was down to 2mg, and now I'm back to 5.  The drug makes me manic-depressive, and at large doses, it made me high. I now have to take medicines to counterract the effects on my bones.  Can't get off the medical merry-go-round.",5
"I am taking this for extreme lower back & left leg pain. One dose out of 6 has already given very good results. It seems to be sciatica or something similar. I have had an MRI which shows that I do have a bad lumber & Degenerative Disc Disease, etc. My recent pain was caused by shoveling & snowblowing the 40+ inch totals I've had at my home.",5
prednisone helps keep the airways open and also helps with arthritis and fibramyalgia pain.,5
I had dermatomyositis when I was 6yrs old and I took Prednisone for 4 yrs ND THANKFULLY I am 33 years old and diease free since I was 11 yrs old!!,5
I was prescribed this medication because of a horrible sinus infection.  What I am amazed at is that I have had psoriosis for over 25 years and it is mysteriously gone.  I have had it one my elbows and knees and for the fiorst time I can feelo them again.  I attribute it to this medicationb.  I just pray it doesn't come back since I have now stopped the meds.,5
"a lot of pills (up to 12 a day), and seems to go right through me.  Not sure if it helps or just prevents things from getting worse.  Does not make me feel any better, just might prevent things from getting worse.",3
"The prednisone works very well for reducing the swelling associated with asthma and allergies. However, the taste is so horrendous! I can't believe they cannot coat these pills!  I have to tuck them into food to swallow and keep them down! :  (",5
"By the 5th or 6th day of a 12 day treatment plan, I have developed a cough that seems to be due to a pressure point in my throat. The cough has become increasingly persistent.  I am now on day 7 and the cough now interrupts my sleep.",3
I'm sure the medication has helped because my throat is not sore and the swelling in my neck is gone. But I'm a little afraid of the drug and have been really MORE nervous taking it. ,2
This Medication is becoming a nightmare!! Its been 10 days since I took my last dose which I took for 6 days to treat a full body flare up of eczema. And now I'm menstruating 1 week early and am having heart palpitations that are so annoying and borderline scary. Waiting to speak to Doc in the a.m.... I thought this was going to be simple.. Guess not.. After reading someones comment about suffering with the heart palpitations for over a year after taking prednisone I'm praying this doesn't happened to me and require additional medications!!! ,5
it take the pain away,4
"I'd like to share my experiences taking Predinsone on a long-term bases & the side effects I still have with this drug. I DO NOT RECOMMEND this drug to be taken long-term because of the side-effects. I have sever rheumatoid arthritis and was give this drug along with others to try to combat the pain, stiffness and swelling I suffer with. I have been on this drug on & off for about 10 years, but started taking it daily about 5 years ago, I was prescribed 15 mg daily, but if I had flair-ups I could take up to 20 mg. At first, this drug did wonders for me, but after taking it daily over the last 5 years, I gained about 60 pounds, got the ""moon face,"" my skin tears easily, I bruse easily and the bruses do not go away, I've had some for over 1 year now. The worst side-effect was developing AVN, (Avascular Necrosis). This drug ate through my spine, hips and knees; my bone scans were/are horrible and I still break bones a lot, especially my toes and ribs. I ended up in the hospital in Acute Rehab (Phyical Therapy), for 1 month (without surgery) just so I could roll over in bed, stand, walk with a walker and to use to wheelchair. My dr is now trying to taper me off this drug, but it's slow & painful. I take high doses of OxyContin, Percocet & Celebrex for pain relief, but the pain I'm in tapering me off the Prednisone terrible. However, if I don't get off it, I cannot have my knees replaced and the weight will just keep coming on. I am down to 7 mg daily & it's taken me 1 year to get from 15 mg to 7 mg. Taking this drug for short-term usage is great, but don't take it on a long-term basis, the side-effects are terrible.   ",5
