comment,rating
had bad reaction to medicine...gagging and vomiting covered nearly everything I took medicine. I stopped after informing Dr. All symptoms stopped almost immediately after stopping. I will never take this again...,1
i have been diagnosed with chronic kidney disease stage 3 since starting on lisinopril,3
"BEWARE!  This drug put me in the ER...twice!!  The first time, I was experiencing severe upper-abdominal pain, which my physician assumed was my gall bladder.  After extensive testing at the hospital, it was decided that I had a 'virus.' (At this point, no connection to the Lisinopril as the cause had been made.)  The second time, three weeks later, I woke up with my throat and uvula so swollen that I could barely speak.  Off to the ER again where things finally started to improve after receiving high doses of depo-medrol (steroids) and benadryl through an IV.  It was then that the doctors concluded I was having severe allergic reactions to the Lisinopril!  I was taken off of it immediately and was back to normal within a week.  TAKE WITH CAUTION!!!  At the very least, you will likely develop the annoying dry/hacking cough, which is bad enough on its own and reason enough to skip this awful drug.",1
I have been getting hemoroids am wondering if this is a side effect but blood pressure has stabilized also get headaches,4
"i was in the ER for bp 223/127 and was given this drug to take home, I was back in the ER 5 days later as this drug reaked havoc on my system, my lips were on fire, I felt horrible and my BP was back to 212/116, am on other drugs now that work for me, scary",1
"Taken in morning with Hydrochlorothiazide (water pill) I have developed rashes, occasional dizziness, fatique, serious muscle cramping(night) and panic attacks. I have recently found out Aleve and Aspirin should not be taken with this drug and that's what I use for muscle cramping. Blood pressure has remained 150/70 range. I am ready to change this medication altogether.",4
"Lisinopril controlled my blood pressure very well. The side effects prevents me from taking it. Persistant cough and weight loss, ten pounds in one month.",4
"I had hypertension and my doctor put me on 20 mg once a day.  Within a week of starting this medication I noticed I was feeling very fatigued, having muscle cramps, and feeling lightheaded at times.  Today I could barely get up 2 sets of stairs!  I work out regularly and last night got dizzy in class and had no energy.  Maybe reducing the dosage would help - I am going to contact my doctor.  No issues with cough or nausea so far like others have mentioned, but I have definitely noticed some side effects.",3
"I took my first pill yesterday and I don't like the side effects already. I was so dizzy and light headed it scared me. Very lethargic.  I also had bad upset stomach, Dr. said try and recheck BP in 10 days. I am gonna take at night. I will continue to take and see what happens...",3
At first I needed this drug in higher doses than I do now. I take one pill 20mg at night. Otherwise it sinks my blood pressure so low I awake with panic attacks feeling I cannot breath from low blood pressure. Otherwise it works for me,4
"After taking this drug about a year, I had a severe reaction. For about three days I could not get warm. Then I woke up with my tongue and mouth swollen and had to go to the emergency room for immediate treatment. This drug is now listed on all my forms for drug reactions.   ",3
excessive mucus since i started taking this drug.,2
"I have taken this medication for a few months, it does not lower my BP; makes me dizzy and gives me chest pain.  Went to ER for chest pain, no problem found after Cardio-Cath",3
Been on this medication for a few years with no problems. Lately though my blood pressure has started to rise and the doctor doubled it. I am a smoker and never cough. I always had fine hair but now my hair is growing thick and fast. My nails are thin and will not hold a nail color anymore but my nails grow fast. ,4
"i have tiny arteries in the heart and they do not have small enough stents to correct the problem, therefore, i was put on lisinopril.  now i have stage 4 kidney problems.",4
I had a very severe allergic reaction and had to be rushed to ER. had taken it for just over a year and it hit me in the night. Bright red rash all over with itching. My tongue swelled till i could not breath. Be aware while taking it!!!! ,3
I stopped taking this drug because of a severe cough. Mostly during the day. It interfered with work.,4
I became ice cold all over.,5
This drug gave me very little good results and also gave me a horrible cough ..Had to stop it.,3
"Started the med due to a high/normal BP. This drug controls the BP for me, but after a cold, I developed a horrible dry cough - loud and barky, and at night, wheezy also. I'm sleeping with a humidifier to see if it helps. Fatigue, dry skin, flushing are also problems...but the cough is the worst! It's doing a fine job with the BP, so I am trying to stick it out.",5
Hard to breath.chest pain.tired.sleepy.,3
I developed a dry cough in the beginning that seemed to subside after acouple of weeks. Now it's back almost chronic dry cough wakes me up all night and continues all day off and on.,4
fatty liver  /   high enzymes  /  low potassium  /  painfull abdomin,1
"I took this with Amlodipine and it was very effective in reducing my BP, HOWEVER, I developed a sore throat and horrible cough.   The itchy throat type of cough that came on at odd times like having to leave a movie theater because cough is uncontrollable.  Stayed on Amlodipine for a while but still had bad side effects. Changed to Losartan.",4
i like this medicine it is working for me thanks to my doctor,5
THIS DRUG WILL KILL YOU!!!!!!!!!!!!!  DO NOT TAKE THIS DRUG!!!!!!!!!  KILL WHOEVER PRESCRIBES THIS DRUG - CONSIDER IT A THREAT AGAINST YOUR LIFE AND YOUR FAMILY!!!!  THIS DRUG WILL KILL YOU!!!!!!!!!! YOU DIE FROM IT!!  6 MONTHS AND NOW DEAD!!!!!!!!!  100%  ANNOYNOMOUS EXPECT US! ,1
"Had high blood pressure and extremity swelling, non-healing cuts, etc.",5
helpa lower blood pressue,4
anaphylatic shock,4
Developed a sever dry cough with this drug.  It kept me awake coughing at night and was not very effective in lowering my blood pressure.,2
 five seconds of blindess,4
"Was on 20mg at bedtime. When I initially started taking it I felt good, could tell my pressure was down. I'm a swimmer and after a couple of weeks on med I started noticing I couldn't hold my breath for any length of time while swimming laps. I would come up gasping for air. Then I started noticing that I was wheezing nightly about 45mins after taking. I always checked my bp while on med and it didn't lower enough to constitute continuing with the above side effects. Even went down to 10mg at bedtime, still same outcome. I also noticed shortly after I starting it, I would doze off shortly after eating. I have never been able to nap or sleep during the day unless I'm extremely sick or in pain. I noticed that there were a few other reviews with same issue of napping after eating. ",2
I had a severe allergic reaction to this drug and was hospitalized,5
"I've been taking this med 25mg for 6 months.  Lately I've be extremely sleepy, esp. after eating.  Almost like I'm going to pass out.  I sometimes go to be at 8pm!  Affecting my family-time.  Sometimes a little cough, not extreme.  Some weakness in arms.  Just EXTREMELY sleepy after eating.",5
"Although the drug lowered my blood pressure, it came with a persistent cough. After three weeks of not taking it, I am STILL coughing.",5
"It works however in the 1.5 years that I've been on it, I've lost an incredible amount of hair. For someone who has always had long & thick hair, this is not exactly the side effect that I want to experience. In the list of side effects, it lists hair loss as a rare side effect. Just remember if you feel like you're losing a lot of hair, it's probably the drug, talk to your doctor. ",4
"naseau,vomiting,and pain.",4
Have been taking 10 mg for six weeks.  Very light-headed and dizzy.  Afraid to leave my house alone for fear of falling/fainting.  Have also developed dry cough. BP only slightly lower.,3
"I have twice begun this medication and stopped it due to the side effects.  The first time I was so sleepy I couldn't do my job.  The second time, started on long weekend, sore leg muscles, aching back near kidneys, painful stomach.  It looks like if I stay on it I can expect a horrible cough too.  I think I'll quit the med and continue weight loss efforts to get rid of Diabetes.",1
"Just started and BP is better, so far not any side effect occur.  ",4
Have a question- I'm a big person and take 20 mg of lisinopril a day but it seems to only work for aprx. 12 hours. should i be taking more? i kind of afraid as i think it makes my fingers tingle. any answers or comments? thank you,5
Kept coughing and had no reason to cough.  ,3
recently my doctor discontinued this med due to possible kidney problems. when i stopped taking lisinopril i found it hard to get to sleep and felt nervcous during the day.,3
it works great no problems with my blood pressure since taking this medication,5
I speak for a living.  I coughed 24x7 - and sounded like I was a 30 year 3 day a pack smoker.  This might have been tolerable but when I would lay down to sleep - the coughing was so bad I would end up vomiting.  My stomach went into convulsions.  I continued to experience day time coughting even three weeks after discontinuing the use of this medication.  The pill is easy to swallow and is very inexpensive,2
"I have experienced migraines for 14 years and have tried other prophylactics (nadolol, propranolol and amitriptyline)but lisinopril is the only medication to work.  It has reduced my migraines from 4 episodes a month to 2. I am thrilled with these results.",4
diahhrea,3
"I have been this drug since August 2013. I have the worst dry and persistent cough, my skin is itchy and my feet are very dry. I was on Amlodipene before with Atenonolol, but when I was diagnosed with Diabetes, my doctor took me off the Amlodiopene and added the Lisonpril. I asked her about the coughing and she said I had to stick it out on the med since it was better to have my blood pressure controlled then to have the coughing stop. I'm going back to her because I need to stop coughinge and wetting my pants.",3
"Experienced severe dizziness on another BP med, had to go the ER. My doctor said it was the Metoprolol so he switched my med to Lisinopril.  I've only been on Lisinopril for about a month and so far I've experienced nausa, lightheadness, rapid heart beat",3
"moderately high b/p. After 6 weeks, I was extremely fatigued and my b/p had dropped way too low---90/50 was not uncommon. My MD told me to stop---the GOOD part thought is that it sort of re-booted my system. 6 months later, and I am regularly 117-123/60-63. Not fatigued either. Don't understand it, but happy with it. ",4
Low cost alternative to Avapro that my insurance company called a 'non-preferred' drug. Works just as well - take 10 mg twice daily.,5
"keeps my bp down very good makes me itch ,cough, sore throat, sinus, sweat badly otherwise all good $4.00 medicine at kroger",5
It makes me cough all the time.,1
"This drug almost killed me and sent me into kidney failure.When I was taken off of it, after several months, my kidneys returned to normal for my age. Very dangerous drug and my reaction came on fast. Make sure you have routine blood work",5
I've been taking this medicine a little over a year now and I've noticed a difference in my hair and my skin. My skin is EXTREMELY dry on my feet and hands. Also my hair has thinned and my texture changed. I often have odd pain in my arms when moving. It takes a lot of energy from me too. I'm really not a medicine user so it has to be this drug because I've never had these issues in the past  I'm taking 10mg for my bp caused by pkd but the long term effects of this drug are really starting to show.While it's lowered my bp a little I'm struggling with the issues its causing.,3
I am glad my doctor has put me on this medication. My blood pressure runs ungodly high and so far I can honestly tell a difference. I truly know when my blood pressure is out of sorts and that is a scary feeling for me. I'm really not that old yet but sure not getting any younger and my medical condition has taken its toll on me in the last few years. Day by Day !! It's working for me so far   GOOD LUCK !!,5
Side effects for me.... Swollen lip.,2
no experience yet just got it.,1
"Hospitalized with severe small bowel inflammation after 3 doses of 10mgs....unsure if this is due to drug or coincidental, but I will not take again",1
My foot pain is very severe that I can hardly touch my left foot also very tender and left leg pain.                                                                                                                                                                                                                      ,3
Flushing of face in the afternoon,4
I am on three BP medicines. I am unsure if this is effective or if others are. Not controlling BP.,3
light headed and no energy.,2
"dizziness, light headiness",2
no comments,3
Agin,4
nothing at this moment.,5
I am experiencing sleeplessness and depression beyond any typical worrying I am still consuming beer,3
Although it has helped with my b/p I have  light headiness and dizziness. I am also on  other medications that can cause dizziness.,5
I've been on Prinivil since 2010 for Medullary Sponge Kidney with Nephrocalcinosis age 34 and have had great results. I developed a dry cough that is sometimes annoying BUT I'd rather cough and be healthy then not taking something that's working with my creatine and calcium levels. ,5
severe allergic reaction,5
Dr. prescribed Lisinopril to protect my liver and kidneys from diabetes. Developed sore and swelled throat and voice was very rough and ragged. Stopped taking medication after 3 weeks. At times my voice continues to be rough and ragged.,3
Nasty cough...Quit taking (with Dr. o.k.)and 5 days later still coughing and sinus draining..Affecting sleep HOW LONG WILL THIS LAST? ANYONE KNOW?,2
on Lisinopril for about 3 years. Also on diltiazem and hydralazine. Tried to go off Lisinopril on my own. After 7 days BP began to increase.  Resumed taking Lisinopril. First day BP bottomed out 97/67.  Second day BP ok 120/50. I think reaction was due to Ambien I took the night before. Never had a problem with cough.,5
"I've been on this drug for over 15 years, but am now having rapid heartbeat, heart fluttering, dizziness and cough, sweating and nausea. Has anyone else suffered from the fluttering? I know I've read about the rapid heart beat, but has anyone felt the fluttering and has anyone experienced an awful pain in your ribcage area?",5
Caused a cough that only disappeared when I had been off the medication for around 3 months.,3
Caused a horrible cough that lasted the entire time I was taking the med.  ,4
"i'm not sure why my Dr gave this to me except as followup at the hosspital,my bp was close to 200/?/ i had gone in as i got suddenly dizzy and it didnt stop but fertestind did show i had [""a little plack in my lower limb? so i dont know much.  ",3
I am Type 2 Diabetic. My Doc prescribed lisinopril because of protein in urine test. After 2 or 3 days I began an irritating cough which deprived me of sleep. Reported symptoms to Doc.Taken off drug. Stopped coughing within hours.,1
"I had been having headaches feeling light headed my speach had slowed down.My friend told me I needed to get my blood pressure checked (we work in an internal medicine office) So I did and it turn out my b/p was very high, And that is why I was put on lisinopril.",5
"Took 1 pill (10 mg) at night, the next morning I ended up in the ER....BP plummeted, sugar was high, nauseous, dizzy, cramping and diarrhea - I almost died. Drs said I was allergic to ace-inhibitors. My husband has been taking 30mg for a while, but I noticed that I get dizzy and sick feeling after we are intimate. Has anyone encountered a problem like this??? Please help!!!",1
"This medication caused me to have SEVERE fatigue and muscle pain.  Also, caused a dry cough.  Symptoms went away when I stopped the drug.  My doctor didn't believe it was the medicine causing my symptoms. So after 3 months of being in bed most of the day, I stopped on my own (against his advice) and was back to normal within a few days.  I then controlled my pre-hypertension with diet (low salt and lots of fruits/veggies).  It's been 4 years and I check my BP regularly and it stays within normal limits with diet and exercise.  ",4
Works with no noticeable symptoms.,5
"This is a horrible med. Had persistent face swelling over time. Got so bad that my face swelled up until my bottom lip burst open so I had to go to the Emergency room. Also...it messed with my emotions, sadness, strange thoughts, and hateful feelings. Had persistent diarrhea also ..stay away from this stuff!!!!",1
"i am very concerned about the side effects....they are interfering with my life style.....my puppy and i walk approximately 20 miles a week.....my thigh muscles are soooooo tired!!! i must push myself to continue, which i am attempting to do....also the cough is getting worse and worse, especially towards evening and bedtime, which makes me very nervous when going to sleep....my sugar is raised and i have trouble waking up, which has never been a problem before!,,,,felling tired after 7 or 8 hours of sleep are not a good sign to me...i am very active....thankyou...fi",3
I've been on Lisinipril for almost 20 yrs and have recently figured out that the burning pain in my feet may be related to this medication.....will try and get switched to something else in the near future.,4
"I went from hypertensive crisis, 188/108, to 127/82 in 48 hrs. Now let's see how it works long term. No side effects after two days!",5
"Shortly after I began taking I started to experience awful coughing episodes with some shortness of breath.  At first I thought they were allergy related, but then figured out maybe it was the drug.  Called my doctor and they said to stop taking it.  It's been 2 weeks since I quit.  No more shortness of breath, but still having occasional coughing spells.  Hopefully they will go away soon.  Very irritating.",2
"The coughing spells are outrageous for me, causing me to get dizzy and incontinent at the same time. I have to keep cough medication with me at all times; try a bottle every two weeks!  Going to switch to something else.",3
I am not one to take medication but I couldn't lower my BP with exercise and diet. High BP runs in my family.  I finally listened to my doctor.  BP used to be 150/90 but now is normal 120/70.  No side effects.,5
"My BP was 135/105. I used lisinopril 10mg for two weeks, within a few days of using this drug, my BP started normalizing, at present my BP is 118/80.",4
"I feel a little dizzy, some joint pain, more coughing then usuall, very low energy,and not sleeping well.",3
good results by maintaining a healthy blood pressure,5
I've used this drug for 5 years beginning with 5 mg and increasing to 30 mg/day. Haven't experienced the hacking cough and don't even know I'm taking it. Much better results than HCTZ or Inderal. I suppose if I need to take one of the bp drugs at least this is an older one with proven results. I'm not sure I'm happy this drug is manufactured in a 3rd world country.,4
"After taking this medication for less than a week, I developed a dry pesky cough that included a very scratchy throat.  Doctor switched my medication today, so hopefully will be a better match for me",4
"I have been taking this medication for about 5 years. Every since the first day I received this medication, I have had severe coughing. I wish there was another medication suitable for me. ",2
"I started Lisinopril 20 mg on Friday, today is Sun, I am really tired, my pressure goes up and down, i was just dx a week a go.",2
First time in my life I was diagnosed with seasonal allergies After reading reviews I am convinced it is the lisinopril!! Stopping it now!!  My ears have been plugged for three months and the nighttime cough is very annoying.  What else works to control bp?,4
after taking for years was suddenly taken off medication because of whelps on the skin,2
this med gave me months of prolonged ibs also gave me a persitant cough new doc changed me to cozaar and symptoms are gone thank god i was ready to have an upper gi done and i can breath better,1
Brought my BP down very quick with only 10 mg.  No side effects...no coughing.  Feel so much better.,5
I have a horrible cough.....but my BP is good! *cough* *gag* ,4
I took a low dose-my B/P was occasionally elevated. I did not notice much difference in my BP but after I stopped the drug my cough disappeared & the ringing in my ears improved so these must have been side effects of the drug,1
"I had a serious reaction put me in ICU for 2 days. My dog woke me up he realized I was not breathing right I woke up to vomiting, diarrhea, clammy, sweating, dizzy an gasping for air, I am a CNA so I could tell my oxygen level had dropped and I thought I was having a heart attack called 911 went to E R and was put in ICU. I was so scared I was diagnosed with Hypoxic respiratory failure, lactic acidosis. I am lucky to be alive an I am thankful to my dog or I would not be here to tell this story. My Dr. Has changed my medicine with no ACE- INHIBITORS.",4
"Horrible hacking cough, tickle in throat & mucous in esophagus/lungs.  Major cramping, diarrhea, back pain.  Minimally lowered blood pressure.  I stopped taking this garbage & some symptoms disappeared immediately.  The cough/congestion hung on for weeks, it has finally cleared up.  Pay cheaply, get exactly what you pay for.......TROUBLE! ",1
"I took 20 mg of Lisinopril each day for less than a month along with my usual Lopressor. It helped to lower my BP somewhat, but at what a cost!  I had a chronic ""hair ball"" in my throat that no amount of coughing, drinking, cough meds or cough drops could help.  It would interfere with my sleep and with my speech while awake.  Nasty stuff!  I quit taking it, and the hair ball disappeared. ",3
"I was a little hesitant on taking this drug because of the reaction to the drug that my husband had.(Bad cough)I have now been on this for a little over two months and have had very little coughing so far, but I am monitoring this closely. ",4
"HAd Serious SIDE EFFECTS. YELLOW SKIN, FEELING FAINT, SHOOTING PAINS IN MY RIGHT SIDE, dizzy,and PErsistant nauses, I TOOK 30 vitamin c pills for my liver and my yellow skin. And I still feel the side effects. I ONLY TOOK 1 PILL! 5mg... im about to go to the doctors as I type this and get in her face and create chaos because she literally gave me poisin.",1
"took this after heart stent put in 2010 seams too be working ,,",3
Great drug. I've been taking it for years for borderline HBP. Not a single side effect. Works great and is dirt cheap with insurance. ($2.00 per month),5
Coughing is too much. Even after 7 months of ononly 10mg.,5
PLEASE STOP TAKING THIS MED! IT CAUSES SEVERE COUGHING AND A TICKLE IN YOUR THROAT! DOES THAT SOUND RIGHT PEOPLE...WHY WAIT ON YOUR DR. TO GIVE YOU PERMISSION TO DO WHAT'S RIGHT FOR YOU! DEMAND ANOTHER BP MEDICINE AT ONCE.,1
"Within one week of taking Lisinopril(10-12.5mg) started getting this hacking cough. I kept blaming allergies, but it seemed to get worse.Then I realized Dr changed my BP med, BINGO!found the culprit!",4
"Was taking Amlodipine (which caused severe itching, pus like rash on legs, inner arms & chest)& discontinued use. Rash stopped, at the same time I have been on Lisinopril for 6 months & it has been hell for me. Many side effects: nausea/vomiting, severe headaches, lightheaded, dry itchy eyes,dry cough that kept me awake nights,weight gain, shortness of breath & depression. Would not recommend drug usage. Going to Dr. tomorrow to get off this even though my bp has been better & at times even low!",3
I think it makes me sweat,4
"Even though it reduces my blood pressure, this medication has given me a constant cough and tickle in the throat.  Can't do it.  I sit in meetings and give speeches.  I can't be coughing continually.",4
fingers are feel like they are asleep and little feeling since I started taking 2 months ago. It has controlled my blood pressure,4
took med for 1 wk also taking Eplerenone. info leaflet states monitoring is needed if taking these two.  Also states Lisinopril may affect your blood sugar.  I ate properly the night before in the morning blood sugar had crashed.  Woke up confused!! Stop taking med because only new med added to other old ones. This has two many side affects.,1
"It did lower my bp, but I got dry cough. Dr. gave me holiday for one week, almost done, still coughing and can't sleep or just do daily activity.",3
"Not sure it is helping, kidney creatine levels went higher after using it for 6 months. Want to stop it.",1
"A COUPLE OF MONTHS AFTER I STARTED TAKING LISINOPRIL I DEVELOPED A VERY DRY COUGH WITH A TICKLE THAT LASTS A FEW SECONDS. I HAVE TO HOLD MY BREATH FOR THE TICKLE TO GO AWAY.  BUT THE COUGH COMES AND GOES ALL DAY AND DURING THE NIGHT. I HAVE HAD THIS SINCE MOTHERS DAY AND I AM AT THE POINT WHERE IT IS DRIVING ME CRAZY.  I THINK I HAVE FINALLY FOUND OUT THAT LISINOPRIL IS THE CAUSE.  I AM NOW WAITING FOR MY DR TO CHANGE ME BACK TO EXFORGE SO I CAN HAVE A PEACEFUL NIGHTS SLEEP,  I AM CONCERNED THOUGH, THAT IT MAY TAKE A WHILE FOR THE COUGH TO GO AWAY.  IS THIS TRUE?",1
New recipiant ,3
"went in for stent.bp kept going up and down, taking with metoprolol and plavix. have stomach and back pains. taken for 1 week.",4
want know about thid medication,3
High Blood Pressure.  I take 10 mg.  Does the job for sure.,5
"Have been on this medication for 5 months, it works well for me, no side effects yet and my blood pressure is back down to normal range.",4
cauysed a cough & incontinent,1
"After taking this medicine I developed a cough that was unproductive, just annoying.  I was put on another medication and the cough went away.",4
BAD RASH,3
"This medication controls my blood pressure, I have virtually no side effects from it.",5
"Once I'm on the medication for a while I will be able to give a better review, but so far I'm satisfied.",4
could this medication cause diarrhea?,1
good results,4
"A side effect mentioned in the paperwork I was given with my Rx of Lisinopril mentioned the occurance of scaley dark moles appearing in places on the body.  After two weeks of taking the medication I had started developing these moles on my hands, arms and legs.  I informed my doctor of this and he described it as an allergic reaction and promptly took me off Lisinopril.  It's been two weeks since that time and I have developed more moles with the addition of rapidly growing warts on my hands.",2
"I've had 4 out of 8 severe reactions; 3 out of 5 coommon side effects reaction. I called my dr & spoke w/his nurse. She did not say whether to come in to see my dr or not when I advised her that I will no longer take lisinopril 20 mg as I know I am reacting to it. Now, I am wondering if it is safe to get off of it although I am also taking antenolol 50 mg",1
"ringing""buzzing""in ears ED chronic cough muscle cramps joint pain",3
works well for me. I have had no problems with this medication,4
Grandma is taking Lisinopril and Hydralazine together and she is Very Dizzy.,1
"The doctor told me I might experience a ""dry cough"".  WRONG! The cough was so bad I was left gasping for air while on my knees.  I am a teacher and could not do my job because I could not talk, all I did was cough until I was bent over retching.  I had to stop taking this medication.",1
"The first day I took this medication I was super dizzy, same thing the 2nd day so i stopped. Within a few days, my body was covered in a red blotchy rash, I had numbness in my arms and legs, swollen feet, seating and chills! No thank you!",2
sweats,4
"This medicine worked well for me for 6 years, then 1 night I almost died from the Lisinopril. I contracted angioedema. Imeddiately was put in ICU and almost had to have a trach done. Now I can never take any medicines with Pril at the end.",5
I can only take the white one as had a bad allergy attach from a small yellow one.,4
Very severe coughing,1
"Iam on Triameterene, Amalodipine, Bystolic and just about a mouth ago my doctor also added Lisinopril , now I have developed dizziness and I have fallen twice.  I called my doctor and he decreased the Lisinopril to just 5mg once a day. Still dizzy.",5
CAN'T QUITE COUGHING,1
i want off the medication,3
when is the best time of the day to take this.,5
"My BP was 229/118.  Dr. put me on lisinopril 10 mg, 1X per day.  I feel fantastic, no more headaches and I am not as fatigued as before being put on this med.  I hope they never change the dosage, because for me, this is good.  I am not overweight - I believe the high BP is solely stress related.  Had a lot going on in the past 7 years, but now I feel like a newborn baby.",5
First drug prescribed after being diagnosed with hypertension and it seems to be what I need.   Feel better since taking it.,5
"I have been on it for about 1 year. It did lower my blood pressure. However, a side effect is that I've become sunlight sensitive and get bad headaches if I'm out in the sun for more than an hour. ",4
"My doc changed me from Atenolol because she thought my BP was too low.  I started taking Lisinopril and within days I had terrible symptoms, and could barely function.  It started with a cough and sore throat, then quickly progressed to feeling dizzy and faint with a sensation of spinning, headache, ringing in ears with fluid, fever, some hives, red skin with all over the body itchiness.  Very short of breath with any movement, high pulse rates (98 to 120). high blood pressure; over 140/90, fatigue with feeling shaky, and weakness in legs.  Needless I stopped taking this med, notified the doc, and resumed former meds.  Blood tests are pending at this time.  But one day after stopping Lisinopril, I  began to feel better with lower pulse, less pounding headache, and cough, other symptoms began to also ease.    This was a terrible experience, very scary. ",1
my hands andfeet are cracking by taking lisinopril andfurosenmide 20 ecotrin is it much for my body.  ,2
"blackouts, dizzy",1
"I used health food ""med"" until doctor appointment for prescription; the hawthorn, motherwort, grape skin/seed worked great, but three times a day, $!  Lisinopril 5mg is easier, but in less than two weeks, I am constantly tired, sleepy, unmotivated, and wrist weak/painful.  Finally had to do shopping, and came back sore, lightheaded, exhausted.  Also diarrhea is back, a new cough, drippy nose, emotion swings. While I've felt worse (in the ER), and it controls BP (112 to 139), it is only a short term for me until we find better - or it's back to 3x a day with herbs.  Good thing my honey is doing overtime, as I'm barely able to have an erotic thought without falling asleep. :( - - - - - - - moral: after my experience and reading lots of reviews, this works for some, but if not for you, change - it doesn't get better.",4
"has horrible side effects, felt like i was slowly dying would never recommend this drug to anyone. went to three diferent Dr as i was so sick with list of drugs i was on and they didn't figure it out........... worst six months of my life. it was only through a chance meeting with a new employee who had the same experience but a better Dr then i that i was able to figure out with the help of Web Md. Two weeks off starting to recover.",3
my bp was 200/110 most of the time ( at rest )the lisinopril has helped bring it way down 128/81 average that is sitting quietly for 15 min. feet on floor etc.. if I take it right after activity its around 140/96 but I'm on my feet most of the time so its up most of the time however my complaint is the worse hacking cough and my body aches all over especially my legs and arms they hurt  constantly when touched the pain wakes me from sleep I have never had any other health issues but since I turned 50 I also now have hypothyroid which I had all symptoms of for years but docs said I was fine I gained 40 pounds in 2 1/12 mos. and can't get it off ! I take 150mcg of levothyroxine I came on this site today because I'm looking for answers ... my doctor told me I'm fine  lol ! ,3
How long does it take to lower the numbers?,2
imediately after taking lisinopril I developed a cough and soon after I started sneezing and constantly had a runny nose then shortly after came the fatique and no energy I realized I could not take this medication and my dr put me on another medication.,3
I violently coughed the whole three months on this medicine--thought I break a rib,3
It has caused other health problems.,1
"Every time I take this medicine, my blood pressure is under control, but I have a cough that I cant get rid of. I have been diagnosed upper respitory infection and a couple more ailments. ITS THE LISINOPRIL!!!!",4
taking one half pill a day for about a year seems to be helping to lower blood pressure,4
would like to know if this is going to be a med i have to take for the rest of my life? would like to get off it.,4
"I had a lingering cough that got worse over the years I was taking this drug.  I put up with it for a long time, thinking it was probably allergies.  Finally, it became unbearable and I went to the Doctor. Tests for allergies was negative.  I started researching my meds and discovered this drug has a side effect of a cough.  Dr. replaced it with another med and my cough is gone.",3
has helped me especially knowing that heart attacks have no warnings being that i am african american,4
My blood pressure is high,3
"Helps control my bp perfectly , was 145 over 96 , now 118 over 79 . Very pleased , no side affects . Currently using 10mg .",5
"horrible feeling  dry cough choking cough, swollen lips swollen face.  loose bowels, stomach cramps, tired all the time. sexual disfuntion even it seems to cause some blockage on the side of penis.",1
"made me cough a lot, ended up with pneumonia and in the hospital. i have copd, and i had to stop taking this right away",3
"Increased pulse, nausea and tired",2
my BP only went down a little,1
"I' 82 yrs old & felt great but  at yrly physical BP was 185, so put o lisinopril-10 mg, didn't bring down fast enough per DR. so dose doubled to 20-25 Mg.  Have perpetual nighttime cough, after 4-5 months extreme leg cramping developed, after 11 months couldn't stand the pain & stopped cold.  BP stated up again so cut tablet in half & cramps almost gone, also developed knee joint & toe joint problems while on the upper dose. BP staying 130-140.  Is there a better BP med?  I felt great before starting it, have never taken any meds, only vitamins.",3
dizziness,3
dizziness,3
"Patient had severe allergic reactions,i.e. itchy skin, sore throat, fatigue,.., scary scary to see your loved one this way. I DO NOT RECOMMEND THIS DRUG TO NO ONE !!!!  ",1
high blood pressure touble keeping it down got 4 stents. teeth getting bad their mine and some other on your list. Is there one better and side effect?,3
"Dry cough, low energy, headache and depression. I'm trying to drink less and eat better. Trying Benacar again at 20 mg. ",2
Very bad skin blistering rash only. on my face bad cramps ,4
major allergic reaction,3
chronic dry cough,1
I am taking 3 medications for blood pressure and one of them is making my hair fall out.  Can you help me please?,1
pressure still fluxtuates atimes,1
"My doc started me on 20mg, but now I take 40mg (after 2 years).  My BP is typically 115-125 / 75-80.  Best ""side-effect"" is no more migraines or headaches at all!  Have suffered since I was 10 yrs old with migraines.  Also, started having orgasm headaches and those have disappeared as well.",4
I developed a dry cough very quickly. Dr. took me off it.,3
"This medication caused an uncontrollable, productive caught so violent at times that it caused me to loose consciousness, this was so scary that I had to stop driving as I did not trust my self to be safe.  My main complaint is that my MD did not mention this side effect to me, I spent months believing I was suffering from seasonal rhinitis.   It did lower my BD but it almost killed me trice once I passed out and luckily ran in to the ditch, and then I passed out and fell down a flight of stairs.    Marci  ",4
"i take 10mg. lisinopril and 10mg. amlodipine together as per va. maybe its the combination of the two, but i have no side effects,just waech out for enzyme type supplements like glucosumine,serapeptase,they will raise your bp",5
After 5 months Lisinopril caused EXTREME swelling of the tongue.  Not relived after l0 days in ICU.  Trach performed.  ,1
"Feeling Tired, out of breath easily. Experienced light-headedness",5
i have a very red like sun burn rash always have a stomache and seems to get charlie horses alot in my legs when asleep dizzy,3
Something is driving down my energy level and I suspect that it is Lisinopril because the only other medication that I am taking is Metformin and I have taken it for ten years without any ill effects that I am aware of.,4
"Just 3 weeks of taking med, BP is down to 126/84 which is great compare to almost 1 month ago when it was 188/96.",5
"Have been on for nine+ years and has worked good, had problem taking in morning and working in hot sunny days, switched to before bed and alls well.",5
experienced cough after only 3 days of beginning this med.  fam dr dc this drug.,1
"I have daily migraines (not being treated with lisinopril) and they have gotten a bit worse on lisinopril, also my aura is now daily.  Lisinopril actually helped my tachycardia from over 100+ daily down to 80 average.  ",5
Before taking Lisinopril my blood pressure was out of control.  My doctor prescribed this medication for me and my blood pressure has never been better.,4
