comment,rating
"It has dramatically lowered my blood sugar levels.  The first week was pure torture, as it tends to give you the runs.  After that it eased up.  One bad side effect is the weight gain.  I am working on that aspect, but if I cannot start losing weight, bye bye Prandin.",5
Causes diahrea,4
"I was put on prandin several months ago with great success.  My sugar was all over and, now, I only  have to take it at night before I eat.",5
"My sugar was very out of control, now that I am taking Prandin my sugar is wonderful. For me this has been a wonderful drug and my dosage is only .5mg. If you are having trouble keeping your sugar down this is absolutely a drug to ask your doctor about!!!",5
If I do not take the .5mg before a meal my blood suger reading goes up 100 or more by the next reading.,5
"I HAVE BEEN TAKING PRANDIN FOR 16 YEARS WITH EXELENT RESULTS. STARTED WITH 1+1/2MG AND INCREASED TO 3+1/2 OVER TIME. ALL OF A SUDDEN I STARTED TO GET LOW BLOOD SUGAR REACTIONS.[GLUCOSE LEVEL ~60] NOW TAKE ONLY 1 PILL OF 1/2MG AT DINNER, EAT ANYTHING AND MY BLOOD ALWAYS READS GOOD. ARE THERE ANY RECORDS OF DIABETES CURING ITSELF LIKE THIS? COULD SOME OTHER MEDICAL CONDITION BE EFFECTING MY BODY'S INSULIN PRODUCTION? IS THIS A MIRICAL?",5
"I have taken the drug for 7 years I have been on the lowest dose.Before on once a day meds. I had lows at odd times of the day. With Prandin I could have more self controll.  Now since I am on diuretics, and unable to exercise, I find my blood sugar going higher than normal. I am going to see my doctor to raise the dosage. I don't want to lose the ability of self control.",5
"Prandin really keeps my blood sugarlevel under control. But, this weight gain is drving me crazy. Within two I have gain five (5) pounds. Calling the doctor to have this med changed out.",5
"This drug in combination with glimepiride gives me chest pain, back pain and palpitation, which reduces on stoppind the same.",1
I'm very happy on how this med has lowered my sugar readings. I have been on it for about 3 weeks. I feel though I need to stop taking it because my back and hips hurt 24 hours a day.  Will call doctor and see what he thinks. Anyone else have this problem?,4
This is great to keep your sugar from spiking,5
had some 300 readings over the holidays.  back on meds. love this one. too bad its so expensive,4
effective for only 3 or so hours.,4
this medication has helped me control my sugar and help me get back to my life !,5
I just started taking Prandin today.  My blood sugar was over 200 this morning fasting; after  breakfast was still above 200.  I took my first dose of Prandin of 1mg at lunch and tested my blood sugar at 3pm and it come down to 82!.  I haven't seen a reading like that in a very very long time.  I felt jittery so i ate a small snack.  I am eager to see how this medicine will do in the next few days.,5
I am in compleet control from the first day of using prandin. This has been the best medication for helping me control diabeties.,5
"medicine has allowed me to lower my high glucose ceilings ,which I could not before. Very effective.",5
"Have taken Prandin for the last three months with each meal and it has been very effective in reducing blood sugar to below 100. However, it makes me a little jittery that I am slowly tolerating. I have reduced Prandin intake to just breakfast (my biggest meal) and that seems to be the best compromise.  ",5
"medicated worked great no blood sugars above 100 but the side affect are constipation, insomna, server nasuea",5
"this drug is great for lowering my blood sugar, but recently the doctor rasied it from taking 1 prandin 1mg at breakfast to 1-2, 3 times a day.  when i take it like it is prescriped it makes my sugar bottom out.  ",3
Stomach cramping. everything seems to tast very very salty.........,3
After having a stroke lost a great deal of weight and endocrinologist prescribed this and I got off insulin. Took Prandin for six months then lost more weight and stopped. Two years later put back on 20lbs and started taking Prandin again it helped me get A1C down to 6.3 from 7.0. Love the ease of taking before meals but sugars tend to fluctuate greatly from low 60's to over 200 depending time of day and amount of activity. I have noticed onset of neuropathy type symptoms and recently strong pains in my arms since restarted Prandin use. Went to cardiologist regarding arm pain though heart is still pretty healthy found it interesting that someone else noted the leg and arm pains... I had a great deal of leg muscle difficulty which I attributed to Crestor but now am wondering if it could be the Prandin? Have been diabetic 18 years and have good eye sight and good kidney health so I will continue Prandin as long as the Dr. says. Easier to travel with than insulin though that worked well while i needed it too.,4
My doctor has me take different strengths of Prandin depending on my meal size. Used to be on Starlix-it wasn't helping my sugars at all but Prandin seems to be keeping me under control very well.,4
"I have a lot of Gas and more tingling in my feet, calves and hands, although my sugar readings have been much better..I've only been on this med for 2 weeks..",3
Since taking this drug I have developed a bad cough and sinus problems. ,4
This Prandin makes me sick to my stomach  Please comment.  I AM ALSO VERY GASSY FROM IT.  is this part of PRANDIN'S NEGASTIVE REATION?,1
"I find my readings go well over 200, enen into the 300  range; I guess depending on the type of meal.  I get very listless and have arm pain when I attempt to lift them.  Also. the neuropothy seems to have if anyting increased as my hands and feet feel a ""tingling"" sensation associated with PND",3
test blood 2- 3 times a day. it brough my blood sugar down to 69 the first day. I had to eat more.,5
"After three weeks on Precose @ twice a day, have bloating, gas, nausea and dizziness everyday.  Has lowered my numbers, but side affects are not nice.  Wish I could tolerate it better.",3
"works great as a laxative for me - just don't get far from a bathroom. gas , bloating etc. wish it had worked.",1
"I have been using this medication for 4 weeks and only take it when I am eating a high carb meal and it keeps my blood sugar below 140's. In my opinion this is a miracle drug, it works for me. ",5
This medication seems to have been a medical mirical for me. I was close to becoming insulin dependant but thanks to this medicin among the metformin glipizide actose and jenuvia my blood sugars never get over 200! I am no longer afraid to eat. Thanks to who ever created this medication.,5
"I had all of the side effects listed. The worst ones were bloading, gas and upset stomach. I also broke out in a rash. I was told to stop taking it.",2
"Have mild T2.  85% of the time this make my post-meal glucose normal.  Great!  A bit of a pain to take at every meal (usually 100mg), but at least it's small and easy to carry lots in a pillcase.  I lightly break it into numerous pieces in my mouth (avoiding getting too much saliva on it), swallow with a little water, then eat.  If you end up tasing it, no sweat, as it actually tastes pleasant.  There was some diahrrea early on, but the only side effect that never completely goes away is the farting -- usually awhile after eating.  But it's worth it, and I usually find ways to be discreet about it when around others.  Good drug, but wish the generic wasn't so close in price to the brand!",5
doing better at controling my sugar levels.... very little problems with sick spells as long as I eat proper and follow my diet of no sugar and very fewcarbohydrates......I have no side effects from the drug but the medicine has not completly eliminated my serious problem    ,4
"I have been on precose for 2 years and had few side effects when I ate a proper diet.  The more starches I consume the more bloating and gas I get.  I cut my intake of white breads, potatoes, pasta and rice. I changed what I eat and now only have gas when I get careless with what I eat.",4
"I am on my second month with this. 25mg I first introduced this at dinner for a week,lunch a week later and then breakfast so I had 3 per day. I was doing just fine with mild gas but no other problems. I have now started to have diarrhea and my DR. advised me to stop it all together. I am to reintroduce this again at the same dosage when my problem subsides. I'm willing to give it another try.  ",1
"I had terrible bloating, abdominal cramps and alternating constipation/diarrhea while using this med. After 4 weeks I stopped taking it...it took another 4 weeks to feel better. Just awful.",1
I am taking this medication to help regular a low blood sugar.  It has been effective.  No adverse reactions.,4
IT GAVE ME REAL BAD DIARRHEA FOR FOUR MONTHS TILL I JUST STOP IT THE DOC. NEVER DID KNOW WHAT TO DO.,1
FBS was hard to control on Metformin and Glipizide for 10 yrs. Now I need to eat well to avoid drops below 85. This med keeps my Hgb A1C perfect!,5
i have been on metformen for 9 years. i have never got over the sides of it.now that i have changed to onglyza my heart is back to normal my readings ave 148 from 287 in the morning metformen is not good . ,5
went to doctor 2 weeks ago blood sugar was 307 two short weeks later sugar in normal range (120) experience diarrhea sometime and pills are HUGE overall happy that my level dropped to a normal range and no more waking at night for urine runs   ,5
"in study for weight loss using this drug.  Lots of side effects:  nausea, gas, heartburn.  You feel full most of time, less appetite, uncomfortable if you eat to much or to greasy.  But I lost 20 pounds in 5 months.",5
"U.S.A /CA Call//Text:+1(501)519-0838 www.kaziemedstore.com pure cocaine Ketamine . Adderall 30mg, Ritalin 10mg, Tramadol ( Ultram) 50mg, advil pm, Atarax 25mg, gold, FIORICET (BUTALBITOL 50MG) - MIKART AMBIEN ( Zolpidem, Stilnox) 10 mg, morphine 30MG WATSON 325 10MG BLACK TAR, CHINA WHITE, COCAINE Ritalin 10mg Tramadol ( Ultram) 50mg ibrpohen advil pm Atarax 25mg viagra gold FIORICET (BUTALBITOL 50MG) - MIKARTHeroin(white or brown) Mdma, Heroin, Weed, Mephedrone, Actavis, contact us through: wickr.icore88 Text or call 501-519-0838",4
It lowers my blood pressure to 79/35. I almost pass out everytime I take it. My muscles are weak and hurt extremely bad. I stopped it. Terrible drug!!!,1
Usually I am a very energetic person. This has caused me to have muscle spasms and I am very tired and fatigued. I am having these sensations in my legs mostly.  I never had these symptoms until I started using these. I cant get off these soon enough. I am praying the damage can be reversed. ,3
"This drug caused me Shortness of breath,. Sleep Apnea and Cramps. I could not walk 50 feet without resting from the shortness of breath. .Co Q 10 helped with the cramps. I tried different statins and they all did the same thing to me. For 6 months doctors  tried to find a cure. I stopped taking the statins and and the  sleep apnea and shortness of breath went away in 5 days. Doctor had a hard time believing it was the statin. I hope this helps someone. (SAO)",1
"Seized my shoulders and arms up would never ever take it again. A work colleague had his leg muscles seize up so he could barely walk and I know of many others with similar reactions to this drug. Changed to Atorvastatin and am OK now. Simvastatin was presecibed by the NHS because it is the cheapest, told that by my nurse but cheap is not everything.",4
"The medication did not lower my cholesterol.  Plus, the side effects were loss of mental concentration with memory loss and my fingernails began to lift from the fingernail bed.  I couldn't even put on a necklace without my fingernails lifting. ",1
"I have been taking this drug for about 10 years.  it has effectively controlled my total cholesterol and LDL.  When I first starting taking this drug I had fairly significant hip and back pain. My doctor suggested I take CoQ10 which helped significantly,.  I now take ubiquinol which is the more effective form of CoQ10...50 mg morning and evening.",5
"I had a near stoke event and my doctor started me on this, and so far I have had zero problems taking this drug.",5
"I have been taking 20mg for almost 1 year has lowered cholesterol. However, the extremely painful throbbing in hips at night keeps me up and have muscle weaknes. I could not figure out the hip pain til read reviews online. Thought it was mattress and is not. This med makes you feel older with the weakness. Done with statins ",3
I've taken this for over 10yrs and am very satisfied with the results.  Started with a level of 260 and now am down to 180.  No side effects that others have mentioned.  Better than having clogged arteries and stroke!,5
"I had high cholesterol with LDL's around 120 after 3 years of use. Down from 166 or higher, can't remember but total was 243 and HDL was 26.  Anyway, after 3 years they doubled my dosages from 20mg to 40mg and no change to LDL's.  ",3
"After taking this drug for 6 weeks, I had leg cramps so bad that I couldn't sleep.  I had to quit taking it.",3
I haven't been satisfied with this medicine. makes my muscles act,2
This is a bad drug.  They started me out on 80mg of simvastatin about 10 years ago and I started having severe chest pain and had to go to the ER with it twice.  The Doc lowered my dosage to 40mg but still had the same symptoms along with the feeling that my muscles were falling off of my bones.  I told the Doc about it but was told to take it anyway.  I stopped taking it ,4
"I've started taking simvastatin 3 months ago, I now have severe muscle wastage in several areas including my legs, arms, buttocks and stomach. I've had no energy and felt constantly tired, I've had a foggy brain, I've been staggering a lot and felt disoriented. I didn't take last night's in fact I won't be taking anymore. Prior to taking this drug I had built up good muscle tone since starting exercising from May last year, simvastatin has virtually destroyed my muscles in less than 10 weeks. I only found out by doing research online that statins deplete the body of CoQ10 enzyme, which is essential for ALL muscles to function properly, including the HEART. I can see the obvious wastage of muscle on my body and limbs, what I can't see is if my heart has also been damaged. Why does this lethal medication be given out without at least us also being given the supplements it deprives the body of? I have now bought the supplements I need to try and reverse the damage the statin has done, I can't believe how damaging one 40mg tablet every night has done to my body. Hopefully the CoQ10, magnesium, vitamin B complex and drinking Apple juice every day, will help repair the damage caused by simvastatin. I have also found out that people who exercise whilst on statins have an increased risk of muscle disease/wastage, why was I not made aware of this also. I should have been feeling great, exercising 3/4 Times a week and eating healthy, instead I feel ill and in agony. More awareness of the dangers of these drugs to patients by the health care professionals when administering, also adding the supplements necessary that they deplete when prescribing and close monitoring (every month) should be mandatory . .  BEWARE AND TAKE WITH EXTREME PRECAUTION ..  ",3
"Horrible drug. Should be banned. Causes blood sugar to spike to dangerous levels causing more than 10 times amount of insulin. Cramps and muscle aches. This drug actually contributes to heart disease by causing the spikes in blood sugar. Studies confirm spikes in blood sugar cause heart disease, the very reason one would take this drug, to avoid. Also, studies on heart disease say cholestoral is not key factor. Inflammation play a key factor. So treat high cholestoral with diet, not pills. They will kill you. I recommend this drug be banned. It is killing people. I believe this drug caused my father-in-law to go into kidney and heart failure.",1
"I have taken simvastatin for over 15 years. My cholesterol readings are fine, and I have felt good ever since I began treatment. I'm feeling lucky after reading so many of these other reviews!",5
I am on 10 mg for 1 month and I have severe body aches and joint pain. I am going to call the doctor tomorrow.,2
i have been taking this medication for three years now but now i have pain in my legs i have back pain and pain under my foot and my right big toe i cant even walk properily now my huis docter advise me  to stop taking just yesterday for a month hope all this pain would go away for am really suffering with great pains,1
"I have been taking this medication for 2 weeks. Now my heart flutters alot. Anyone else having this? Doctor said not from med, but I never had this before. ",2
Internist increased 20 mg to 40 mg daily. Doing Elliptical machine two-three times a week. No problems observed.,3
"My cholesterol dropped to 149. Have degenerative arthritis, given amloipine 5mg with simvastatin 40mg. Sudden rapid weight loss, foggy brain, skin just sags, muscle loss, strength loss, increased bone and joint pain, tingling tongue, lost my appetite. I'm done with this drug. Not even monitored. There must be something better. This drug is bad.",5
"Been taking this for 15 years so far -- no side effects I'm aware of.  Now have low bad cholesterol, high good cholesterol.  No muscle pain.  I'm 69 years old, into running.  Tried controlling cholesterol through diet, but kept losing weight -- everyone said I looked sick.  So, for me, this is great stuff.",5
This drug has worked to lower my cholesterol. I also had joint pain and fatigue. YOU HAVE TO TAKE COQ10 (ubiguinol). Do not buy regular COQ10 which is ubiquinoine. ONLY buy COQ10 ubiguinol. I take 2-100mg pills in the morning and an occasional pill in the afternoon. Everyone I know that takes statins is now on ubiquinol and won't go off it. You will notice an absolute difference in muscle fatigue and joint pain. Don't take statins without ubiquinol. ,4
This medicine made my stomach cramp I would almost be doubled over in pain. Tried taking with food but no difference. Stopped taking and stomach pain went away. ,2
Been taking it for 2 years.  Has lowered cholesterol from 240 to 180.  No noticeable side effects.  ,5
"I have been taking statins for 10 years, I had stopped taking this particular one because of severe shoulder pain about four years ago. I slowly started having less shoulder pain but my bad cholesterol shot up. After talking to the Dr he suggested another cholesterol fighting drug Simvastatin. My cholesterol dropped lower than it has ever been but the sever joint pain has returned. I'm done with statins there has to be another way. ",5
"I experienced muscle cramps and weakness. In addition, I suffered a complete tear of my achilles tendon. I directly attribute these problems to Simvastatin. Read all the horrible reviews about this drug. Everyone, please file a complaint to the FDA about this drug's safety http://www.fda.gov/Safety/MedWatch/default.htm",1
I just recently took myself off this medicine because of my joints hurting like I had been on a rigorous workout or something.,2
My husband has taken this drug for 6 years. The last 4 years he has had a Terrible rash all over his body! went to every doctor and finally told him it was an reaction to the drug. We quit it immediately.,2
"I have been taking 5mg for 5 months.  The side effects I am experiencing are muscle pain, weakness in arms and legs, I can't sleep at night regardless of how tired I am.  Dizziness, fatigue, and weight gain,diarrhea, increased gas  and headaches.  I have decided to stop taking this drug against my Dr's wishes.  This   drug is terrible and I'm done with it.  I work a lot of overtime and have a good job when a medication effects your life and job it's time to stop taking it.  Just had blood work also and my liver enzymes are elevated and I have never had a problem with blood work in 55 years.    ",2
"It helped limit my cholesterol but the side effects nearly killed me.  I got so I couldn't walk, my knees and legs hurt so bad I had to walk with a cane or walker.  My doctor finally told me to quit taking it and within 1 month I was feeling better and within 3 months was back to doing my old routine.",2
"Ok so its now 6 months since I took the last statin that I will ever take and the neck aches that were occurring every evening finally seem to be going away but I still have the snotty rhinitis for which there is no cure and very little treatment so it would seem I am to suffer from common cold symptoms for ever. I went to the GP and he said that maybe I should see a different doctor in the surgery or move to a different doctors surgery! I managed to stay calm but I thought thanks a bunch, you have made me ill, given me a permanent snotty head causing me to have difficulty sleeping for ever, made me miss a summer because I did not have the energy or enthusiasm to do anything and now you want me to just go away quietly. Whatever happened to the hypocratic oath? It appears that statin's are considered such a wonder drug partly because of the price (20 pence each) however when you add in the cost of the coenzyme q10 at about 65 pence each which everyone who is on statin's should consider taking the cost is nowhere near as attractive, also because the NHS won't fund coenzyme q10 they tell the doctors not to tell patients who could pay for them themselves about the potential  benefits so denying me the opportunity to feel better sooner",2
"I was prescribed this medication due to high LDL Cholesterol. I took it for 6 months and felt muscle weakness, fatigue, depressed and couldn't think clearly. I could bairly mow the lawn. I had to take several breaks and it took all day. I had a hard time cleaning house and even had a hard time filling the coffee carafe with water to make coffee. I told the Doctor and they took me off it right away and after two weeks I was feeling much better. I am able to mow the lawn, clean and not get as tired or feel weak. This is very scary medication. ",1
"I saw the doctor again and he said they did do the liver enzyme test and it was within the ""normal range"" how would I know? I would like to know how many guys that have been on statin have enlarged prostate that did not have enlarged prostate before taking statin's, also given the latest revelations that doctors are being paid £50 for each Alzheimer diagnosis I would like to know if and how much the doctors are being paid to prescribe statin's, I will be very very angry if I discover that I was made ill like this for example, if it was so the doctor would be getting an extra £50",2
"I took simvastin 20 mg for 10 months on the Nhs, very nasty experience. I felt colder all the time muscle aches, have had a cough for over a year, difficulty sleeping but tired all of the time almost zero sex drive, (I could get a hard on for England before this) I stopped taking them five months ago and the muscle aches have died back 50 percent but all of the other symptoms are still here in full, Doctors did not give me a liver enzyme test after 2 months which could have limited this damage, Doctor will not accept that the symptoms are anything to do with statin's and nobody from the Nhs will, everything that is written on the internet by the Nhs about statin's is positive and just about everything written about statin's by everyone else is negative. I read all the reviews here and at least I know that I am not alone but here in the Uk there is nowhere else to go that I can afford. I am very angry. I would have done myself less harm if I had taken heroin or crack cocaine for ten months! Now I just hope that this is not permanent and for ever the doctors are lying b*****ds",1
"62yrs old. Been taking 20mg for two weeks. Already my legs cramp so ad and worse at night when I lay down. Feel like I have no strength in legs.avid walker,but became afraid legs would feel worse. Stopped taking 3 days ago,already can sleep without pain med. not taking",1
"I took them for about 3 months. I have always been relatively fit and coordinated person. I soon experienced severe muscle weakness, muscle pain, muscle wasting and brain fog. I literally had to sit down walking from the kitchen to the bedroom, but for a while, I did not realize why. When questioned, the doctor said, and I quote: ""You are just going to have to find a way to deal with these side effects, 'cause you are going to be on them the rest of your life"". This statin induced muscle weakness resulted in two severe falls, a torn rotator cuff and a permanent dent in my skull!! I took myself off the statins, went on CoQ10. It took about 6 months for my strength to return. Please.....BE VERY CAREFUL with these statins. They were poison to my body. I wonder how many older Americans out there are feeling weak and are in pain due to these prescribed meds. Had my side effects not been as severe and come on so quickly, they may have been played off as simply getting old. ",2
My cholesterol and triglyceride numbers went from extremely high to absolutely normal in a period of about 2-4 months. ,5
"I broke out in a rash(which I still have 3 months after discontinuing use(inside ears,hands). Had muscle pain and memory loss. Do not recommend this drug.",2
"I have taken Simvastatin for over 15 years.20mg once a day in the evening.i got 40's cut them in half.When I started my Cholesterol was over 200 and my tri's were the same.Now my Cholesterol is 103 and my tri's are 109,my Dr. said to take the 20's every other day so I been doing that for 6 months.Just got a copy my lab work back both are still about the same,so I will keep taking 20's every other day.I always take mine about 8-9PM.",5
"I first took simvastatin combined with ezetrol 5 years ago. A year later, I started having excruciating cramps in my feet and legs two hours after going to bed... I cannot count how many nights I couldn't lay down in bed... I had to sleep seated in an armchair (if I could sleep at all!)... useless to say that I could no longer function normally at work. I finally stopped taking that medication and I slowly recovered my LIFE... A year ago, I had a new GP who prescribed simvastatin without ezetrol (saying it was the latter that had caused the side effects)... now, after another year, I am back to square one... I will go for my blood tests, see my GP for results (I'm sure my cholesterol is quite low now, but I have no life) and announce that I am OFF this drug for good... as someone stated, I think there is a paranoid mentality about high cholesterol. I will take my chances with genetic high cholesterol because life is too short to live with debilitating pain caused by chemicals (fix a problem but provoke many others)!",5
"I was not on the medication very long before I started having severe pain in my joints. When I finally related my pain to the medication I quit taking it.  However, some days I still have debilitating pain in my joints.  I feel like I am 110!  Can anyone tell me how long it takes to get this out of your system?  I would have thought I would have been better by now",1
I'm a 67 year old female. I've been on 20mg of simvastatin for a few years with no problems. My recent blood test showed my cholesterol numbers had gone up so the doctor increased the dose to 40 mg about six weeks ago. I'm in agony with aches and pains in my shoulders and hands. Never dawned on me it was this increased dosage and out of sheer desperation went back to the doctor yesterday. I'm off the drug completely and go back to the doctor in two weeks. I'm still in great pain by hopefully this will end soon. I'm only sorry I didn't read these reviews before now. I was really starting to think I was becoming a hypochondriac. Thank you,5
"I had severe muscle weakness in my arms, I found it difficult to undertake daily tasks like getting undressed, brushing my hair, as unable to physically raise my arms.I couldn't turn over in bed, and an effort to get out of the bed too. I had problems getting on and of a bus. I also had tingling and numbness in my fingers. I was told by my GP that this was down to osteoarthritis;I was initially surprised that this was the case, but was convinced by my GP, and a blood test showed that the symptoms were not down to side effects. I had no reason to doubt the results. However, 6 months later I went on holiday and forgot my tablets,While there I went for long walks with no problem, which I attributed to the benefits of exercise.On my return I intended to renew my prescription, but almost 2weeks later I noticed some improvement in my symptoms and decided to stop taking simvastatin. It has taken some months, but I am free of al the symptoms,the last one desisting only 4 weeks ago.  My quality of life has improved greatly, for me that far outweighs the risk associated with high cholesterol. I write this in the hope this helps at least one person.had to give effectiveness 5 stars as wouldn't allow me to choose less.",5
"I took 40MG for over 8 years with no problems.  During this time it was effective and easy to use.  Then the leg cramps started in my upper and lower legs, the pain progressed to the shoulders, and is now in my arms and hands.  It was very effective for years, then all of a sudden, I fell apart.  7 months later the symptoms have not gone away.  Can't lay down without pain and have hardly slept (have to sit up to sleep).  Still waiting for it to take its natural course! (?)  Only took two medications before.  Now I take 7 just to manage this condition.  If I was not retired, I would have to.  ",4
I've started to have symptoms of actual heart problems and have had terrible current damage to my motor skills.  Have lost ability to walk and have normal bowel movements.  It has turned me into almost an Invalid.  ,1
"I HAVE HAD SEVERE MUSCLE PAIN IN LOWER LEGS, PAIN WHEN GOING UP STAIRS, DIFFICULTY WALKING.    I HAVE HAD SEVERE LOWER LEG PAIN, DIFFICULTY WITH STAIRS,  MUCH PAIN WHEN WALKING..STOPPED THE MED AND SLOWLY GETTING BETTER.   ",2
"I too have experinced joint damage from using this drug lost almost total use of my right thumb, gained 15 lbs and didnt know it was caused from this drug wil stop taking asap been taking for almost one year I think Dr's only care about their pockets and not our well being that's why they prescribe this drug",2
All I can say is it lowered my cholesterol from over 250 to less than 100 in less than a year and I never seemed to have any of the side effects. However my doctor change it to pravastatin due to a potential interaction to amlodipine.   ,5
"I think it is a great drug!!  It lowered my cholesterol dramatically, and i do not have any side effects.  I take 20 milligrams daily and have been on it for about three years.  Wonder drug!!",5
"A spreading welt over my left cheek bone, foot and leg cramps, racing pulse, interrupted sleep. Had a heartburn episode last week that felt like a heart attack (chest pain and pain between shoulder blades). Welt  shrinks when I stop usage, grows when I resume medication. After reading these reviews, I will stop taking this. Sounds and seems toxic to me. Back to Vascepa (high/pharmaceutical grade omega-3), goodbye to chips and pastries, hello walking shoes!  ",2
" After taking Provachol for about 15 years my insurance forced me to Simvastatin due to price. I have been taking it for about 3 years. Since that time I have experienced just about all the side effects and they are getting worse. Mid spinal pain, aching and pain in both arms and hands, numbness, brain fog, short term memory loss, fatigue, and recently, severe pain and burning from my butt to my toes. It is so bad that I can barely walk. Worst pain is in my calves, ankles, and feet. Since taking Simvastatin I have also had increasing erectile dysfunction. Yesterday, while at our family Christmas gathering my brother told me of the side effects of Statin's. I started researching and low and behold here were all my problems. I am stopping the 40 mg dose of Simvastatin immediately. I just hope no long term damage to my body has occured. BTW, the drug did lower my cholesterol and triglyceride levels (which where not too high anyway.) I am not going to live like this the rest of my life. I will take the chance of not taking it by exercising and better diet. I have lost weight while on this drug as opposed to many others who have gained. I just hope I get back to normal.",4
"I took 40 mg tab about 6 months my left shoulder was hurting really bad could not wash my back my stomach was also bloating.I quit taking it for 2 months and got movement back in my shoulder and bloating eased,I  started the Med again I have had no problem with it this time and it lowered my cholesterol and helps protect against heart attack.",5
"I took 40 mg tab about 6 months my left shoulder was hurting really bad could not wash my back my stomach was also bloating.I quit taking it for 2 months and got movement back in my shoulder and bloating eased,I  started the Med again I have had no problem with it this time and it lowered my cholesterol and protected against heart attack.",5
"I took 40 mg tab about 6 months my left shoulder was hurting really bad could not wash my back my stomach was also bloating.I quit taking it for 2 months and got movement back in my shoulder and bloating eased,I  started the Med again I have had no problem with it this time and it lowered my Cholesterol along with heart protection.",5
I have more headaches and have gain weight not what I wanted talking to my doctor next visit try something different,4
"Was prescribed to use a 10mg Simvastatin and was almost like a sleeping pill the first couple of nights (slept 10+ hours) and encountered tingling in both hands, headache, face numbness and eventually a trip to the ER with a panic attack. Went off the medicine and felt fine before re-visiting my primary care physician who insisted that I return to taking the drug.   Took first pill in evening and slept 10 hours that night. Next day experienced brain fog, blurred vision, muscle pain in both arms and shoulders, numbness/tingling in both hands - can not imagine spending any amount time on this drug if this is the quality of life to be expected. I will be stopping usage and working hard on diet and exercise to elevate my quality of life!",1
"For 6 years I had burning chest pains on the left side which sent me to the emergency room twice. It finally got so bad I couldn't eat much and in 2 months I lost 21 pounds. After 3 doctors and numerous tests, no one could tell me what caused this problem. While talking to a friend, he told me of his bad experience with this pill. The next day I quit taking it and have been pain free for the last 6 months.I almost believe this medication should be taken off the market.",4
"I encountered the muscle weakness, tenderness and extreme fatigue/exhaustion.  My doctor did not link my symptoms to the drug for a number of months.  I have been off it for 4 months now and am still trying to recover.... Beware of the side effects.  They are life altering!",1
Gives me bad heart burn when taken alone I find my self taking it before or right after a meal so I don't get heart burn. ,3
"This medication is extremely harmful and I would not recommend it to anyone. I had extreme pain in my abdomen, shortness of breath, heart palpations, aches in muscles, brain fog, hair loss, flu like symptoms. I contribute some of it to the fact that I eat a very low cholesterol diet. if you eat a clean diet beware - there will be no cholesterol in your blood and the med will attack your system.",1
I had no idea till I read these reviews that all the muscle pain and weakness is likely caused by this drug. Sometimes when I stand up my legs feel so weak I grab on to things. A friend kept telling me it was bad. Gonna go off.,1
Anybody experienced Hairloss? Since I've started taking Simvastatin 20mg I started loosing my Hair? My Doctor said it's not the Drug.,2
"Brought my number down from 280 to 180. Effective results after working through muscle pain, rash or acne on forehead still after 18 months. Dr. called it rosacea (BS). 1st breakout on my face in 40 years.",5
Results from usage not effective,3
I've been taking this drug for about five years after switching from another statin drug. After a few months I began to develop pain in my hips.  My doctor suggested I begin taking CO-Q10 which provided some relief.  After a year or so I began taking ubiquinol (a more effective form of CO-Q10) at 100mg per day. This has reduced the hip pain to almost nothing.  I have been taking the ubiquinol with simvastin for the past three years with no major pain or other side effects.  The simvastatin has reduced my cholesterol and triglyceride levels markedly.,4
I have been on this for a long time and during which I have seen the aches and pains and headaches and weight gain noted by many here during this time. I am just stopping this thing cold turkey. it was my 90 year old Mom that told me she had heard this was no good and did nothig. Well the side affects are enough for me to drop it! Glad I came here to confirm what my Mom mentioned.,1
"I am diabetic and don't have high cholesterol but my Dr. put me on simvastatin to ""help protect my kidneys"". I have no idea if it is helping but when I read other reviews here, I have some of these side effects as well. I am going to wean myself off of this.",1
"Although this medicine effectively controlled my cholesterol, it caused severe problems related to muscle weakness, joint pain, UTI, overall weakness and borderline AF. I have been off of it and on to a different stain and am experiencing a return to normality regarding the above problems.  It has taken several months to regain my strength with the help of CoQ10 which was also depleted by Simvastatin us.",4
"Ease of use???? it's a pill... really.... Anyway after about 3 weeks taking 10mg daily at bedtime I first noticed reduction in stamina during my regular exercise, soon after blurred vision, odd head ache, dizziness when turning my head quickly and greatly increased irritability. About the 3 or 4th day after stopping I began to feel good again. My family doctor didn't think it was this medication and requested I resume taking it and after 4 days the same symptoms returned... So, again I discontinued it.  ",2
"I will not take this medication any more! After a few nights of taking it, I started itching in my back. I had hives on my stomach area and my back. I itch all over but only broke out around my back and stomach area. Finally, I had trouble breathing and could not sleep. Felt like I was being smothered. I refuse to take this medication any longer.  ",3
"Was prescribed and began taking in October 2012, 10mg daily, before bed. Within 5 days developed a constant low burning pain just under my sternum. Continued to take for another 3 days and the pain progressed in intensity and was radiating into my mid-thoracic spine. I had also been prescribed and taking Metformin during the same time period, so made a primary care appointment, during which the pain became so severe I was transported to the emergency department and kept overnight with x-rays and ct-scan that indicated mild, acute pancreatitis. The pain subsided over a period of a little over a week, when I again began the metformin, but not the simvastatin, and the I continued to feel recovered. About a month later I started a half-dose of the statin again and by the 3rd morning the pain began again, so I told my doctor I would not take the statin again.",1
